Material,Descripción de Mater,Descripción Larga,Ubicación,Stock Total,UMB,Stock Almacén,Centro,Almacén,Valor Total,Valoración,Precio Variable,Stock Especial,Categoria,Stock de seguridad,Valor Stock
1000170198,"SOPORTE MET., 512700D, VENTOMATIC","SOPORTE METALICO, VENTOMATIC 512700D, (SOPORTE METALICO)",1 13 03 E4,1,EA,1,EE60,1000,"29,895.61",AVG-COST,"29,895.61",,REPUESTOS MECANICOS,0,"29,895.61"
1000170222,"ANILLO DESG., 3.11040.00.0526, LOESCHE","ANILLO DESGASTE, LOESCHE DIBUJO 009281-00-0, POS 25, LOESCHE 3.11040.00.0526",1 23 02 A2,1,EA,1,EE60,1000,"128,824.27",AVG-COST,"128,824.27",,REPUESTOS MECANICOS,0,"128,824.27"
1000170252,"TRANSF. COR., 89305960, WANDLER, SS 12-1","TRANSFORMADOR DE CORRIENTE, WANDLER - UND TRANSFORMATORE MARCA FNR 89305960, TIPO SS 12 - 10, RELACION 750 A 5 AMP, ASS 12 -10",1 12 12 H2,2,EA,2,EE60,1005,0,RECOVERED,0,,MAQUINARIA Y EQUIPO,0,0
1000170263,"RETEN, 770630, FLENDER, 360 X 400 X 18","SELLO RETEN, FLENDER 770630, DIBUJO 3760, 360 MM ID X 400 MM OD X 18 MM HT, NITRILO, CON RESORTE CARGADO",1 15 07 B2,2,EA,2,EE60,1000,"6,854.64",AVG-COST,"3,427.32",,REPUESTOS MECANICOS,0,"6,854.64"
1000170264,"RODAMIENTO, GAC 80 F, SKF","RODAMIENTO, SKF GAC 80 F",1 15 04 A1,5,EA,3,EE60,1000,"16,572.14",AVG-COST,"5,524.05",,REPUESTOS MECANICOS,0,"16,572.14"
1000170285,"RODAMIENTO, GAC 80 F, SKF","RODAMIENTO, SKF GAC 80 F",1 15 04 A1,5,EA,2,EE60,1005,"16,572.14",RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000170286,"PLACA DEFL., 760140D, VENTOMATIC, 886367","PLACA DEFLECTORA, VENTOMATIC DIBUJO 886367D/R, VENTOMATIC 760140D",1 13 06 A4,2,EA,2,EE60,1000,"1,641.56",AVG-COST,820.78,,REPUESTOS MECANICOS,0,"1,641.56"
1000170287,"MORTERO, ANKERFIX-RP10M, SECO, RHI REFRA","MORTERO REFRACTARIO, ANKERFIX-RP10M, TIPO SECO, RHI REFRACTORIES",5 57 03 A4,0,KG,0,EE60,1000,0,AVG-COST,27.07,,REFRACTARIO: ACCESORIOS,0,0
1000170446,"BRAZO ACCTO., 3.081254, FLSMIDTH","BRAZO ACCIONAMIENTO, FLSMIDTH 3.081254",1 35 02 B3,1,EA,1,EE60,1000,"119,752.05",AVG-COST,"119,752.05",,REPUESTOS MECANICOS,0,"119,752.05"
1000170455,"SOPORTE BASE, 1-0102, KA. M.TECHNOLOGIES","SOPORTE BASE, MONITOR TECHNOLOGIES 1-0102, KA",1 14 04 B1,2,EA,2,EE60,1000,"2,501.55",AVG-COST,"1,250.78",,REPUESTOS MECANICOS,0,"2,501.55"
1000170457,"ASPA, MONITOR TECHNOLOGIES 1-4156, SS","ASPA INDIVIDUAL, MONITOR TECHNOLOGIES 1-4156, SS",1 13 05 G1,2,EA,2,EE60,1000,"2,501.55",AVG-COST,"1,250.78",,REPUESTOS MECANICOS,0,"2,501.55"
1000170491,"INTERRUPTOR, 1-8301, M.TECHNOLOGIES, ROT","INTERRUPTOR ELECTRICO, MONITOR TECHNOLOGIES 1-8301, KA, TIPO ROTATIVO",1 12 11 D1,2,EA,2,EE60,1000,"11,545.62",AVG-COST,"5,772.81",,REPUESTOS ELECTRICOS Y ELECTRO,0,"11,545.62"
1000170492,"COPLE, 1-3335, M.TECHNOLOGIES, RESORTE","ACOPLAMIENTO EJE, NO ESPECIFICADO 1-3335, TIPO RESORTE FLEX (FLEXIBLE), TAMAÑO UNICO, MONITOR TECHNOLOGIES KA",1 13 02 F3,1,EA,1,EE60,1000,"1,058.35",AVG-COST,"1,058.35",,REPUESTOS MECANICOS,0,"1,058.35"
1000170558,"ANILLO RETENCION, FRB 17/290, SKF, FIJ.","ANILLO RETENCION, SKF, FRB 17/290, FIJACION",1 09 02 D3,2,EA,2,EE60,1000,914.12,AVG-COST,457.06,,REPUESTOS MECANICOS,0,914.12
1000170588,"FUENTE PODER, 55 W, 115/230 V, 5.1 VDC","FUENTE PODER, SCHNEIDER ELECTRIC, 140CPS11420, V. ENTRADA NOMINAL 115 /230 VAC, V. SALIDA 5,1 VDC, CORRIENTE DE SALIDA 11 A, 55W",1 39 07 A4,0,EA,0,EE60,1000,0,AVG-COST,"19,959.91",,REPUESTOS ELECTRICOS Y ELECTRO,0,0
1000170589,"CELDA CARGA, 971167Z, VENTOMATIC, Z6FC3","CELDA CARGA, VENTOMATIC PARTE 971167Z; HBM MODELO Z6FC3, CAPACIDAD 200 KG",1 39 01 C2,0,EA,0,EE60,1000,0,AVG-COST,"18,085.73",,REPUESTOS ELECTRICOS Y ELECTRO,0,0
1000170612,"MODULO, 140ACI04000, SCHNEIDER, BC-92SHB","MODULO ELECTRONICO, SCHNEIDER ELECTRIC PARTE BC-92SHB, MARCA MODICON, CATALOGO 140ACI04000, 0-5 VDC, 4-20 MA, DE ENTRADA",1 39 03 A4,2,EA,2,EE60,1000,"83,355.85",AVG-COST,"41,677.93",,REPUESTOS ELECTRICOS Y ELECTRO,0,"83,355.85"
1000170714,"MODULO, 140XBE10000, SCHNEIDER, BC-92SHB","MODULO ELECTRONICO, SCHNEIDER PARTE BC-92SHB; MARCA MODICON, CATALOGO 140XBE10000, 5 VDC, 500MA, EXPANSOR",1 39 01 F2,2,EA,2,EE60,1005,0,RECOVERED,0,,REPUESTOS ELECTRICOS Y ELECTRO,0,0
1000170948,"VARIADOR VEL., 22A-D6P0N104, A.BRADLEY","VARIADOR VELOCIDAD ELECTRICO, ALLEN BRADLEY CATALOGO 22A-D6P0N104, MODELO POWERFLEX 4, 3 HP, 480 VAC",1 11 07 D2,0,EA,0,EE60,1000,0,AVG-COST,"25,655.47",,REPUESTOS ELECTRICOS Y ELECTRO,0,0
1000170983,"LIMPIADOR REP., 5787641, TIP TOP, REMACL","LIMPIADOR REPUESTO BANDA, REMA TIP TOP 5787641 REMACLEAN C, CERAMICA",1 19 01 E4,0,EA,0,EE60,1000,0,AVG-COST,"10,514.99",K,REPUESTOS MECANICOS,0,0
1000171022,"TOR BLIND,D 420-12-01-404,EA72 CX","TORNILLO BLINDAJE,D 420-12-01-404,EA72 CX",1 16 10 F1,200,EA,200,EE60,1000,"44,000.00",AVG-COST,220,,REVESTIMIENTOS (PLACAS Y BLIND,0,"44,000.00"
1000171041,"ANILLO,D 1000055537,CX,002550-00-9-E P2","ANILLO SEGMENTADO MOLINO,D 1000055537,CX,002550-00-9-E P2,LOESCHE",1 28 03 A2,1,EA,1,EE60,1005,0,RECOVERED,0.01,,REVESTIMIENTOS (PLACAS Y BLIND,0,0
1000171044,"ANILLO,D 1000055541,CX,002550-00-9 E P4","ANILLO SEGMENTADO MOLINO,D 1000055541,CX,002550-00-9 E P4,LOESCHE",PATIO 7,1,EA,1,EE60,1005,0.01,RECOVERED,0.01,,REVESTIMIENTOS (PLACAS Y BLIND,0,0.01
1000171074,GUANTES SOLDADOR MUSTANG ROJO,"GUANTES SEGURIDAD, PARA SOLDADOR, UNITALLA X 14"", CARNAZA, CAFÉ ROJIZO, VALLEN PM-10-03, MARCA MUSTANG",1 03 05 B1,445,EA,445,EE60,1007,"38,390.15",AVG-COST,86.27,K,SEGURIDAD Y PROTECCION,94,"38,390.15"
1000171115,"VALVULA SOL., 19700, FESTO, JMFH-5-3/8-B","VALVULA SOLENOIDE, FESTO PARTE 19700, MODELO JMFH-5-3/8-B, DIAMETRO 3/8"", 2 VIAS, 110 VAC",1 14 01 C2,8,EA,8,EE60,1000,"86,178.13",AVG-COST,"10,772.27",,REPUESTOS MECANICOS,1,"86,178.13"
1000171167,"LIMPIADOR BANDA, 4260250, TIP TOP, 42""","LIMPIADOR BANDA, REMA TIP TOP 4260250, ANCHO 42"", POSICION SECUNDARIO, ACCIONAMIENTO MANUAL",1 19 02 B2,0,EA,0,EE60,1000,0,AVG-COST,"9,782.00",K,REPUESTOS MECANICOS,0,0
1000171179,"FRENO CVUELTA., 389804, FLENDER, 214/LUE","FRENO CONTRAVUELTA, FLENDER PARTE 389804, MARCA FLENDER, CATALOGO 214/LUE, MODELO RS BI040, DIBUJO 408.908.007-1, TIPO TRINQUETE",1 09 07 F3,1,EA,1,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000171193,"RUEDA DEN, 60B15, MARTIN, B, 3/4"", 15Z","RUEDA DENTADA, MARTIN 60B15, TIPO DE MASA B, PASO 3/4"", DIENTES 15, HILERA SENCILLO, MATERIAL ACERO, BARRENO 1-1/4"", 3.980""",1 15 04 C3,0,EA,0,EE60,1000,0,AVG-COST,391.62,,REPUESTOS MECANICOS,0,0
1000171214,"FUSIBLE, A70P400-4, FERRAZ, 400 A, 4 VAC","FUSIBLE SOBRECARGA, 400 A, FERRAZ SHAWMUT A70P400-4; COOPER BUSSMANN FWP-400A; FERRAZ SHAWMUT A70P400; FERRAZ SHAWMUT A70P400 4,",1 13 13 A1,1,EA,1,EE60,1005,0,RECOVERED,0,,REPUESTOS ELECTRICOS Y ELECTRO,0,0
1000171231,"RUEDA DEN, 60B46, MARTIN, B, 60, 46Z, SE","RUEDA DENTADA, MARTIN 60B46, TIPO DE MASA B, PASO 60, DIENTES 46 DIENTES, HILERA SENCILLA, MATERIAL CS, BARRENO PILOTO",1 09 09 B2,2,EA,2,EE60,1005,0,RECOVERED,0.01,,REPUESTOS MECANICOS,0,0
1000171237,"TORNILLO BLIN., 30 X 220, 2 MM, 4.010101","TORNILLO BLINDAJE, FLSMIDTH 4.010101, 30 MM OD X 220 MM LG, PASO DE ROSCA 2 MM, FLSMIDTH 4.010101",1 17 11 E1,77,EA,40,EE60,1000,"18,000.00",AVG-COST,450,,REVESTIMIENTOS (PLACAS Y BLIND,0,"18,000.00"
1000171238,"TORNILLO BLIN., 30 X 220, 2 MM, 4.010101","TORNILLO BLINDAJE, FLSMIDTH 4.010101, 30 MM OD X 220 MM LG, PASO DE ROSCA 2 MM, FLSMIDTH 4.010101",1 17 12 C2,77,EA,37,EE60,1005,"18,000.00",RECOVERED,0,,REVESTIMIENTOS (PLACAS Y BLIND,0,0
1000171240,"EMPAQUE, CE-HD-1201-SILOX, FUROSEAL, 1/2","EMPAQUETADURA CORDON, FUROSEAL CE-HD-1201-SILOX, 1/2"" ESPESOR X 1-1/4"" ANCHO, SILOXINANA ESPREADO, SOLERA",1 10 06 E1,0,M,0,EE60,1000,0,AVG-COST,434.24,,REPUESTOS MECANICOS,0,0
1000171282,"EMPAQUE, CE-HD-1201-SILOX, FUROSEAL, 1/2","EMPAQUETADURA CORDON, FUROSEAL CE-HD-1201-SILOX, 1/2"" ESPESOR X 1-1/4"" ANCHO, SILOXINANA ESPREADO, SOLERA",1 10 06 E1,0,M,0,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000171299,"FUSIBLE, A50P50-4, FERRAZ, 50 A, 500 VAC","FUSIBLE SOBRECARGA, 50 A, FERRAZ SHAWMUT A50P50-4, 500 VAC",1 13 12 C3,7,EA,7,EE60,1005,0,RECOVERED,0.01,,REPUESTOS ELECTRICOS Y ELECTRO,0,0
1000171301,"POLEA TRANS,3,C,QD,2.375IDX8.4"" OD,","POLEA TRANSMISION,3,C,QD,2.375IDX8.4"" OD,",1 09 05 A1,0,EA,0,EE60,1007,0,AVG-COST,"3,324.47",,REPUESTOS MECANICOS,0,0
1000171305,"POLEA TRANS,3,C,QD,2.375IDX8.4"" OD,","POLEA TRANSMISION,3,C,QD,2.375IDX8.4"" OD,",1 09 05 A1,0,EA,0,EE60,1007,0,AVG-COST,"3,324.47",K,REPUESTOS MECANICOS,0,0
1000171307,"POLEA TRANS,3,C,QD,2.375IDX8.4"" OD,","POLEA TRANSMISION,3,C,QD,2.375IDX8.4"" OD,",Falta ubicación,0,EA,0,EE60,1011,0,AVG-COST,"3,324.47",,REPUESTOS MECANICOS,0,0
1000171316,"POLEA TRANS,2,701204D,VENTOMATIC","POLEA TRANSMISION,2,701204D,VENTOMATIC",1 13 01 A4,6,EA,6,EE60,1000,"65,820.07",AVG-COST,"10,970.01",,REPUESTOS MECANICOS,0,"65,820.07"
1000171428,"POLEA TRANS,701205D,VENTOMATIC","POLEA TRANSMISION,701205D,VENTOMATIC",1 13 01 A3,7,EA,7,EE60,1000,"61,375.09",AVG-COST,"8,767.87",,REPUESTOS MECANICOS,0,"61,375.09"
1000171597,"PERNO FIJ., 3.073812, FLSMIDTH","PERNO FIJADOR, FLSMIDTH, 3.073812",1 17 14 H1,2,EA,2,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000171708,LENTE SEGURIDAD ARM. GRIS MICA GRIS ANTI,"ARTICULOS PROTECCION PERSONAL, LENTES DE SEGURIDAD, POLICARBONATO, GRIS, ENCON SAFETY PRODUCTS 05778224",1 03 03 B1,13,EA,13,EE60,1007,328.38,AVG-COST,25.26,K,SEGURIDAD Y PROTECCION,6,328.38
1000171727,"CIL ACCI,NEUMATICO,25MM,90PSI,50MM","CILINDRO ACCIONAMIENTO,NEUMATICO,25MM,90PSI,50MM,DOBLE",1 14 06 E1,2,EA,2,EE60,1000,"3,014.40",AVG-COST,"1,507.20",,REPUESTOS MECANICOS,0,"3,014.40"
1000171733,"RUEDA, IP-570-12-01-210, CEMEX YAQ., 62","RUEDA MECANICA, CEMEX MEXICO YAQUI DIBUJO IP-570-12-01-210, 62 MM ID X 180 MM OD X 70.9 MM WD, CS",1 23 02 E3,98,EA,96,EE60,1000,"335,893.65",AVG-COST,"3,498.89",,REPUESTOS MECANICOS,8,"335,893.65"
1000171785,"RUEDA, IP-570-12-01-210, CEMEX YAQ., 62","RUEDA MECANICA, CEMEX MEXICO YAQUI DIBUJO IP-570-12-01-210, 62 MM ID X 180 MM OD X 70.9 MM WD, CS",1 23 02 E1,98,EA,2,EE60,1005,"335,893.65",RECOVERED,0,,REPUESTOS MECANICOS,8,0
1000171788,"SOPORTE BASE, 5788358, TIP TOP","SOPORTE BASE, REMA TIP TOP 5788358",1 19 01 D2,3,EA,0,EE60,1000,0,AVG-COST,"32,876.24",,REPUESTOS MECANICOS,0,0
1000171790,"SOPORTE BASE, 5788358, TIP TOP","SOPORTE BASE, REMA TIP TOP 5788358",1 19 01 D2,3,EA,0,EE60,1000,0,AVG-COST,"32,876.24",K,REPUESTOS MECANICOS,0,0
1000171793,"SOPORTE BASE, 5788358, TIP TOP","SOPORTE BASE, REMA TIP TOP 5788358",1 19 01 D2,3,EA,3,EE60,1005,0,RECOVERED,0.01,,REPUESTOS MECANICOS,0,0
1000172005,"PAPEL FILTRO, NUMERO 40, 150 MM DIA, 19.","PAPEL FILTRO, NUMERO 40, 150 MM DIA, VELOCIDAD FILTRACION 19.3 SEG. EN 100 ML, WHATMAN 1440-150",1 17 01 D1,33,EA,20,EE60,1000,"61,137.97",AVG-COST,"1,217.86",K,LABORATORIO,0,"24,357.28"
1000172020,"PAPEL FILTRO, NUMERO 40, 150 MM DIA, 19.","PAPEL FILTRO, NUMERO 40, 150 MM DIA, VELOCIDAD FILTRACION 19.3 SEG. EN 100 ML, WHATMAN 1440-150",1 17 01 D1,33,EA,13,EE60,1000,"61,137.97",AVG-COST,"2,829.28",,LABORATORIO,0,"36,780.69"
1000172221," BANDA V,E020522.03,SCHENCK","BANDA TRANSMISION,E020522.03,SCHENCK",1 06 08 F3,0,EA,0,EE60,1007,0,AVG-COST,"1,012.41",,REPUESTOS MECANICOS,0,0
1000172238," BANDA V,E020522.03,SCHENCK","BANDA TRANSMISION,E020522.03,SCHENCK",1 06 08 F3,0,EA,0,EE60,1007,0,AVG-COST,"1,066.25",K,REPUESTOS MECANICOS,0,0
1000172311,"JAULA BOLSA COLECTOR, COLLARIN CON CEJA","JAULA BOLSA COLECTOR POLVO, COLLARIN CON CEJA DOBLADA TIPO DONA Y VENTURI ALUMINIO FUNDIDO, CALIBRE ALAMBRE 10, 120 MM OD X 2960 L",5 53 02 A9,96,EA,96,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000172323,"TELA AERO,24"",POLIESTER,6,1/4""","TELA AERODESLIZADOR,24"",POLIESTER,6,1/4""",1 22 02 A1,20.4,M,20.4,EE60,1000,"23,272.26",AVG-COST,"1,140.80",,REPUESTOS MECANICOS,0,"23,272.26"
1000172326,"FUSIBLE, A25X200, FERRAZ, 200 A, 250 VAC","FUSIBLE SOBRECARGA, 200 A, FERRAZ SHAWMUT A25X200, 250 VAC",1 13 13 D2,0,EA,0,EE60,1000,0,AVG-COST,663.41,,REPUESTOS ELECTRICOS Y ELECTRO,0,0
1000172327,"SELLO LAMI., 02-176, MOTOFRENOS, 200 X 5","SELLO LAMINILLAS, MOTOFRENOS 02-176, 200 MM WD X 500 MM LG, NUMERO AGUJEROS 4, DIAMETRO AGUJEROS 14.27 MM",1 43 02 D2,150,EA,150,EE60,1000,"87,042.11",AVG-COST,580.28,,REPUESTOS MECANICOS,0,"87,042.11"
1000172356,"ADAPTADOR TUB., E40107, EFFECTOR","ADAPTADOR TUBERIA, IFM EFFECTOR E40107",1 12 07 E1,1,EA,1,EE60,1000,567.2,AVG-COST,567.2,,REPUESTOS MECANICOS,0,567.2
1000172395,"CIRCUITO IMP., DS200DCFBG2B, G.E.","CIRCUITO IMPRESO, GENERAL ELECTRIC PARTE DS200DCFBG2B",1 39 04 B1,0,EA,0,EE60,1005,0,RECOVERED,0,,REPUESTOS ELECTRICOS Y ELECTRO,0,0
1000172406,"MODULO, 140DAO84010, SCHNEIDER, 24/115 V","MODULO ELECTRONICO, SCHNEIDER ELECTRIC CATALOGO 140DAO84010, 24/115 VAC, 4 A, SALIDA, SALIDA 16 DISCRETAS",1 39 02 C3,12,EA,12,EE60,1000,"145,788.89",AVG-COST,"12,149.07",,REPUESTOS ELECTRICOS Y ELECTRO,0,"145,788.89"
1000172428,"MODULO, 140ACO13000, SCHNEIDER, 24 V, 4","MODULO ELECTRONICO, SCHNEIDER ELECTRIC CATALOGO 140ACO13000, 24 VDC, 4 - 20 MA, SALIDA 4 - 20 MA",1 39 07 A2,1,EA,1,EE60,1000,"36,721.87",AVG-COST,"36,721.87",,REPUESTOS ELECTRICOS Y ELECTRO,0,"36,721.87"
1000172429,"PROCESADOR ELECTRONICO, SCHNEIDER ELECTR","PROCESADOR ELECTRONICO, SCHNEIDER ELECTRIC CATALOGO 140CPU67160",1 39 01 A3,1,EA,1,EE60,1000,"208,377.10",AVG-COST,"208,377.10",,REPUESTOS ELECTRICOS Y ELECTRO,0,"208,377.10"
1000172481,"VALVULA DIAF., 2531, GOYEN, RCA25DD, 1""","VALVULA DIAFRAGMA, DIAMETRO 1"", GOYEN 2531, RCA25DD",1 14 10 G1,6,EA,6,EE60,1000,"11,980.80",AVG-COST,"1,996.80",,REPUESTOS MECANICOS,0,"11,980.80"
1000172556,"MODULO, 140ARI03010, SCHNEIDER, 24 V, EN","MODULO ELECTRONICO, SCHNEIDER ELECTRIC CATALOGO 140ARI03010, 24 VDC, ENTRADA, ENTRADA 8 ANALOGICAS",1 39 04 D4,1,EA,1,EE60,1000,"32,455.15",AVG-COST,"32,455.15",,REPUESTOS ELECTRICOS Y ELECTRO,0,"32,455.15"
1000172559,"MODULO, 140CRP93100, SCHNEIDER, CABEZA","MODULO ELECTRONICO, SCHNEIDER ELECTRIC CATALOGO 140CRP93100, CABEZA DE PROCESADOR ENTRADA/SALIDA",1 39 05 G1,1,EA,1,EE60,1000,"16,209.35",AVG-COST,"16,209.35",,REPUESTOS ELECTRICOS Y ELECTRO,0,"16,209.35"
1000172581,"CONTROLADOR, SCHNEIDER 140CPU43412A","CONTROLADOR PROGRAMABLE, SCHNEIDER ELECTRIC CATALOGO 140CPU43412A",1 39 01 F4,1,EA,1,EE60,1000,"62,612.32",AVG-COST,"62,612.32",,REPUESTOS ELECTRICOS Y ELECTRO,0,"62,612.32"
1000172582,"DISCO CORTE, 390, AUSTROMEX, A36, 22.2 M","DISCO DE CORTE, AUSTROMEX 390, MATERIAL A36, 22.2 MM ID X 115 MM OD X 3 MM THK, VELOCIDAD 13500 RPM",1 07 01 E1,144,EA,112,EE60,1005,"1,017.60",RECOVERED,0,,HERRAMIENTAS Y FERRETERIA,50,0
1000172591,"DISCO CORTE, 390, AUSTROMEX, A36, 22.2 M","DISCO DE CORTE, AUSTROMEX 390, MATERIAL A36, 22.2 MM ID X 115 MM OD X 3 MM THK, VELOCIDAD 13500 RPM",1 07 01 E1,144,EA,32,EE60,1007,"1,017.60",AVG-COST,31.8,K,HERRAMIENTAS Y FERRETERIA,50,"1,017.60"
1000172592,"SOPORTE BASE, 750573Z, VENTOMATIC","SOPORTE BASE, VENTOMATIC 750573Z",1 09 01 A2,2,EA,2,EE60,1000,"1,394.85",AVG-COST,697.43,,REPUESTOS MECANICOS,0,"1,394.85"
1000172606,"APARTARAYO, 12 KV, 10 KA, M VARISTAR, CO","APARTARAYO ELECTRICO, 12 KV, 10 KA, M VARISTAR, COPPER AZL19B12R AZL ARRESTER (SUPRESOR DE PICOS;)",1 12 14 B2,1,EA,1,EE60,1005,0,RECOVERED,0.01,,REPUESTOS ELECTRICOS Y ELECTRO,0,0
1000172608,"ANCLA EXP,1/4"",3-1/4"",CS ZINCADO","ANCLAJE DE EXPANSION,1/4"",3-1/4"",CS ZINCADO",1 07 08 B2,41,EA,0,EE60,1000,0,AVG-COST,5.59,,REPUESTOS MECANICOS,66,0
1000172626,"ANCLA EXP,1/4"",3-1/4"",CS ZINCADO","ANCLAJE DE EXPANSION,1/4"",3-1/4"",CS ZINCADO",1 07 08 B2,41,EA,41,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,66,0
1000172632,"ANCLA EXP,1/4"",3-1/4"",CS ZINCADO","ANCLAJE DE EXPANSION,1/4"",3-1/4"",CS ZINCADO",1 07 08 B2,41,EA,0,EE60,1007,0,AVG-COST,5.59,,REPUESTOS MECANICOS,66,0
1000172633,"SONDA, CEMEX MEXICO MERIDA DIBUJO MDA-17","SONDA DE SENSOR, CEMEX MEXICO MERIDA DIBUJO MDA-179, RANGO 0 A 1200 DEG C, 4 M",1 PT 1 C09,1,EA,1,EE60,1006,"20,330.00",REFURBISH,"20,330.00",,REPUESTOS ELECTRICOS Y ELECTRO,0,"20,330.00"
1000172664,"PLACA, 758-084-00, CEMEX YAQ., POS.1","PLACA DESGASTE, CEMEX MEXICO YAQUI DIBUJO 758-084-00 POS 1",1-1-C418,0,EA,0,EE60,1000,0,AVG-COST,"6,602.10",,ACEROS,0,0
1000172683,"PLACA, 758-086-00, CEMEX YAQ., POS.3","PLACA DESGASTE, CEMEX MEXICO YAQUI DIBUJO 758-086-00 POS 3",1-1-C420,0,EA,0,EE60,1000,0,AVG-COST,"7,046.36",,ACEROS,0,0
1000172711,"PLACA, 758-088-00, CEMEX YAQ., POS.5","PLACA DESGASTE, CEMEX MEXICO YAQUI DIBUJO 758-088-00, POS 5",1-1-C418,0,EA,0,EE60,1000,0,AVG-COST,"6,671.04",,ACEROS,0,0
1000172712,"PLACA, 758-087-00, CEMEX YAQ., POS.4","PLACA DESGASTE, CEMEX MEXICO YAQUI DIBUJO 758-087-00 POS 4",1-1-C419,0,EA,0,EE60,1000,0,AVG-COST,"7,039.55",,ACEROS,0,0
1000172713,"PLACA, 754-526-00, CEMEX YAQ., POS.15","PLACA DESGASTE, CEMEX MEXICO YAQUI DIBUJO 754-526-00 POS 15",1-1-C418,0,EA,0,EE60,1000,0,AVG-COST,"7,066.81",,ACEROS,0,0
1000172714," BANDA V,710592Z,VENTOMATIC","BANDA TRANSMISION,710592Z,VENTOMATIC",1 06 10 D1,12,EA,12,EE60,1007,"16,759.08",AVG-COST,"1,396.59",K,REPUESTOS MECANICOS,0,"16,759.08"
1000172715,"VALVULA SOL., DX1-616-771J, PARKER, 5/3","VALVULA SOLENOIDE, PARKER CATALOGO DX1-616-771J, DIAMETRO 1/4"", 5/3 VIAS, 110 VAC, ALUMINIO, ISO-1",1 14 04 C1,3,EA,1,EE60,1000,"5,607.92",AVG-COST,"5,607.90",,REPUESTOS MECANICOS,0,"5,607.90"
1000172733,"VALVULA SOL., DX1-616-771J, PARKER, 5/3","VALVULA SOLENOIDE, PARKER CATALOGO DX1-616-771J, DIAMETRO 1/4"", 5/3 VIAS, 110 VAC, ALUMINIO, ISO-1",1 14 04 C1,3,EA,2,EE60,1005,"5,607.92",RECOVERED,0.01,,REPUESTOS MECANICOS,0,0.02
1000172832,"RODAMIENTO, INA VLA 200744N","RODAMIENTO, INA VLA 200744N",1 34 02 B2,1,EA,1,EE60,1000,"75,438.87",AVG-COST,"75,438.87",,REPUESTOS MECANICOS,0,"75,438.87"
1000172912,"SELLO LAMI., 02-198, MOTOFRENOS, 200 X 5","SELLO LAMINILLAS, MOTOFRENOS DIBUJO 02-198, 200 MM WD X 585 MM LG, NUMERO AGUJEROS 4, DIAMETRO AGUJEROS 18 MM, CEDULA 1.5 MM",PATIO ALM,0,EA,0,EE60,1000,0,AVG-COST,"1,243.09",,REPUESTOS MECANICOS,0,0
1000173081,"RUEDA DEN., 701216D, VENTOMATIC","RUEDA DENTADA, VENTOMATIC 701216D",1 09 09 E2,1,EA,1,EE60,1000,823.57,AVG-COST,823.57,,REPUESTOS MECANICOS,0,823.57
1000173184,"RUEDA DEN., 701216D, VENTOMATIC","RUEDA DENTADA, VENTOMATIC 701216D",1 09 09 E2,1,EA,0,EE60,1007,823.57,AVG-COST,823.57,,REPUESTOS MECANICOS,0,0
1000173207,"RUEDA DEN., 701216D, VENTOMATIC","RUEDA DENTADA, VENTOMATIC 701216D",1 09 09 E2,1,EA,0,EE60,1007,823.57,AVG-COST,827.05,K,REPUESTOS MECANICOS,0,0
1000173327,"POLEA TRANS,701018D,VENTOMATIC","POLEA TRANSMISION,701018D,VENTOMATIC",1 09 09 F3,0,EA,0,EE60,1007,0,AVG-COST,581.17,K,REPUESTOS MECANICOS,0,0
1000173365,"LIMPIADOR BANDA, HXF36S, FLEXCO, 36""","LIMPIADOR BANDA, FLEXCO HXF36S, ANCHO 36""",1 22 03 D2,2,EA,2,EE60,1000,"53,748.99",AVG-COST,"26,874.50",,REPUESTOS MECANICOS,0,"53,748.99"
1000173547,"BLOQUE CONTACTOS, 3RH19211DA11, SIEMENS","BLOQUE CONTACTOS, SIEMENS, 3RH19211DA11",1 11 10 F4,2,EA,2,EE60,1000,"1,096.66",AVG-COST,548.33,,REPUESTOS ELECTRICOS Y ELECTRO,1,"1,096.66"
1000173569,"SOPORTE TENSOR, WSTU-SC-200, DODGE, 2","SOPORTE TENSOR, DODGE 125363, WSTU-SC-200, 2"", DODGE 125363 (SOPORTE PARA TENSOR)",1 15 02 C1,4,EA,4,EE60,1000,"3,839.65",AVG-COST,959.91,,REPUESTOS MECANICOS,3,"3,839.65"
1000173706,"SET ELEM., K65013, MAC VALVES","SET ELEMENTOS, MAC VALVES MARCA MAC, TIPO EMPAQUES, MAC VALVES K65013 (REPUESTO)",1 13 03 D2,3,EA,3,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000173736,"REGULADOR VOL., 63-42-250, SOLA, 440 V","REGULADOR VOLTAJE, SOLA BASIC 63-42-250, 5 KVA, POTENCIA 440 VAC (REGULADOR)",1 20 03 E3,4,EA,4,EE60,1000,"69,504.00",AVG-COST,"17,376.00",,REPUESTOS ELECTRICOS Y ELECTRO,0,"69,504.00"
